experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	NF2	3697	2	HsVcPPILacVa1_1	E08	AMOTL2	2910	LW	2	4	NULL	11760
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	E09	KRT31	56141	LW	2	4	NULL	8163
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	E10	KRT38	56827	LW	2	4	NULL	7372
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	MCOLN1	3581	2	HsVcPPILacVa1_1	E11	APPBP2	820	LW	2	4	NULL	10099
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	F01	PRDM6	100080871	LW	2	4	NULL	17614
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	F02	TRIM7	55039	LW	2	4	NULL	12994
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	F03	TRIM23	1227	LW	2	4	NULL	17094
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	F04	LDOC1	3434	LW	2	4	NULL	16452
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	TSFM	70357	2	HsVcPPILacVa1_1	F05	RALBP1	2384	LW	2	4	NULL	22299
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	RP2	11374	1	HsVcPPILacVa1_1	F06	empty_AD	0	LW	2	4	NULL	19079
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	CFP	7637	1	HsVcPPILacVa1_1	F07	GEMIN4	100067498	LW	2	4	NULL	10386
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	NF2	3697	2	HsVcPPILacVa1_1	F08	empty_AD	0	LW	2	4	NULL	15978
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	F09	KRT15	4105	LW	2	4	NULL	11426
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	F10	KRT25	100014440	LW	2	4	NULL	8142
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	MCOLN1	3581	2	HsVcPPILacVa1_1	F11	empty_AD	0	LW	2	4	NULL	8865
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	G01	KRTAP1-1	71959	LW	2	4	NULL	19836
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	G02	TNS2	56492	LW	2	4	NULL	17506
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	G03	MIF4GD	9895	LW	2	4	NULL	14602
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	G04	empty_AD	0	LW	2	4	NULL	14248
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	TSFM	70357	2	HsVcPPILacVa1_1	G05	GAS8	71876	LW	2	4	NULL	22238
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AHCY	5896	2	HsVcPPILacVa1_1	G06	C1orf50	3753	LW	2	4	NULL	13403
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	CFP	7637	1	HsVcPPILacVa1_1	G07	CYSRT1	13662	LW	2	4	NULL	13237
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	G09	TRIM54	55664	LW	2	4	NULL	10002
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	G10	KRT31	56141	LW	2	4	NULL	7174
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	MCOLN1	3581	1	HsVcPPILacVa1_1	G11	APPBP2	820	LW	2	4	NULL	8094
