experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	IFT27	7972	1	HsVcPPIP02v1AD1	F02	HSPB11	5491	3AT	2	4	NULL	17979
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	F03	FAM133A	53675	3AT	2	4	NULL	15151
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	F04	CDC37	100009829	3AT	2	4	NULL	10261
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	F05	ZNF408	252	3AT	2	3	NULL	16763
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	F06	TCEANC	856	3AT	2	3	NULL	7
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	HPRT1	7982	1	HsVcPPIP02v1AD1	F07	HPRT1	7982	3AT	2	4	NULL	16793
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	QDPR	7966	1	HsVcPPIP02v1AD1	F08	ANKRD13A	14208	3AT	2	4	NULL	8979
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	F09	LMO3	1184	3AT	2	4	NULL	5497
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	F10	TRIM2	2468	3AT	2	4	NULL	5430
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	F11	TCEANC	856	3AT	2	3	NULL	5984
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	MAFB	2353	1	HsVcPPIP02v1AD1	F12	KRTAP4-2	56106	3AT	2	4	NULL	5228
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	TNNC1	9485	1	HsVcPPIP02v1AD1	G01	TNNI1	6326	3AT	2	4	NULL	21241
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	CDC42	399	1	HsVcPPIP02v1AD1	G02	PARD6B	10823	3AT	2	2	NULL	10058
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	G03	RBM39	55699	3AT	2	4	NULL	17989
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	G04	SPANXN2	100015109	3AT	2	4	NULL	15318
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	G05	TCEA2	6195	3AT	2	3	NULL	14297
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	G06	WDYHV1	4786	3AT	2	4	NULL	16135
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	HPRT1	7982	1	HsVcPPIP02v1AD1	G07	EEF2KMT	6860	3AT	2	0	NULL	0
HsVcPPIP02v1AD	VS67SM	sample_01	G_AD_AD_n_for	O_AD_term_i5	ETHE1	2869	1	HsVcPPIP02v1AD1	G08	ETHE1	2869	3AT	2	0	NULL	0
