experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	EZH2	143	1	B03	EED	14891	3AT	2	0	2	58074	44131
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	EZH2	143	2	E03	empty-AD	0	3AT	2	0	1	40804	29984
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	EZH2	143	1	C03	empty-AD	0	3AT	2	0	0	38	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	H01	AGTRAP	7845	3AT	2	0	2	55144	45078
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	D02	AP1B1	100000476	3AT	2	0	2	52604	42511
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	C02	APPL1	1919	3AT	2	0	2	50220	40942
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	E02	BACH2	100066339	3AT	2	0	1	60463	49391
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	B01	BANP	6534	3AT	2	0	2	54483	43070
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	G02	CMTM5	869	3AT	2	0	1	46858	37871
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	G01	CYSRT1	13662	3AT	2	0	1	3708	2961
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	E01	DPH2	727	3AT	2	0	0	1153	890
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	F02	DVL3	9635	3AT	2	0	1	17008	13998
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	A02	FHL5	1853	3AT	2	0	1	11021	9110
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	B02	KRT40	54668	3AT	2	0	2	69223	56663
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	H02	KRTAP10-8	56717	3AT	2	0	1	27298	22198
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	F01	RCBTB2	8487	3AT	2	0	2	36679	30303
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	C01	RIMBP3C	2332	3AT	2	0	1	38807	30683
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	D01	TRIP6	3907	3AT	2	0	0	136	8
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	FARS2	12653	1	A03	empty-AD	0	3AT	2	0	0	89	2
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	FBP1	2654	1	G04	FBP1	2654	3AT	2	3	4	49332	43433
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	FBP1	2654	1	H04	FBP2	53836	3AT	2	3	4	44267	38949
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	FBP1	2654	1	A05	empty-AD	0	3AT	2	3	1	27540	131
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GATA2	7035	1	E04	CYSRT1	13662	3AT	2	3	4	4680	2
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GATA2	7035	1	F04	empty-AD	0	3AT	2	3	4	4552	6
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	1	E12	DES	12573	3AT	2	0	4	31591	27187
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	A11	DES	12573	3AT	2	0	4	43355	36963
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	G11	DES	12573	3AT	2	0	4	40036	34049
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	D11	HOMEZ	54692	3AT	2	0	3	36973	32017
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	1	B12	HOMEZ	54692	3AT	2	0	3	39448	33341
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	F10	HOMEZ	54692	3AT	2	0	3	34404	29795
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	B11	KRT15	4105	3AT	2	0	3	45418	38479
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	H11	KRT15	4105	3AT	2	0	3	37318	31694
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	1	F12	KRT15	4105	3AT	2	0	4	34072	29199
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	F11	TFIP11	5894	3AT	2	0	3	23230	20329
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	H10	TFIP11	5894	3AT	2	0	3	20236	17482
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	1	D12	TFIP11	5894	3AT	2	0	4	36976	32150
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	G10	VIM	69	3AT	2	0	4	40285	34733
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	E11	VIM	69	3AT	2	0	4	39982	34364
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	1	C12	VIM	69	3AT	2	0	4	43790	37487
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GFAP	2920	1	A01	empty-AD	0	3AT	2	0	0	960	0
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	3	C11	empty-AD	0	3AT	2	0	0	3	NULL
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	GFAP	2920	2	A12	empty-AD	0	3AT	2	0	0	166	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	G10	CYSRT1	13662	3AT	2	0	3	21736	17489
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	E10	HOXA1	10057	3AT	2	0	4	19466	15614
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	F10	LCE1D	100064144	3AT	2	0	3	12336	9729
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	B11	MEOX2	824	3AT	2	0	4	18111	14263
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	A11	NUFIP2	56924	3AT	2	0	4	18987	15030
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	H10	OTX1	5285	3AT	2	0	4	6578	4931
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	GRN	2448	1	C11	empty-AD	0	3AT	2	0	0	49	0
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	HSPB8	4066	1	E01	BAG3	5066	3AT	2	4	4	46119	41003
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	HSPB8	4066	1	F01	empty-AD	0	3AT	2	4	4	43457	39346
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	ITGB2	4765	1	C08	APOL2	4309	3AT	2	0	1	4366	215
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	ITGB2	4765	1	D08	NOTCH2NL	55237	3AT	2	0	0	44	0
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	ITGB2	4765	1	E08	empty-AD	0	3AT	2	0	0	25	1
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	JAGN1	12527	1	B01	CCDC155	9267	3AT	2	0	4	50249	44178
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	JAGN1	12527	1	A01	KCNA1	71807	3AT	2	0	3	21977	18234
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	JAGN1	12527	1	C01	MFF	956	3AT	2	0	1	7331	6774
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	JAGN1	12527	1	D01	empty-AD	0	3AT	2	0	0	63	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	E08	KIFC3	11229	3AT	2	0	4	25295	20323
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	G08	KRT25	100014440	3AT	2	0	3	35157	27990
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	H08	KRT27	100066360	3AT	2	0	4	20541	15892
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	B08	KRT31	56141	3AT	2	0	4	30910	24433
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	F08	KRT35	100014396	3AT	2	0	3	34195	27210
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	H07	KRT38	56827	3AT	2	0	2	30101	23276
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	D08	KRT40	54668	3AT	2	0	3	40835	32179
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	A08	TFIP11	5894	3AT	2	0	2	46363	36574
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	C08	TRIM54	55664	3AT	2	0	1	35187	28355
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	KRT6B	8105	1	A09	empty-AD	0	3AT	2	0	0	22	1
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	LIG4	1884	1	H08	XRCC4	7515	3AT	2	4	3	42227	17404
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	LIG4	1884	1	A09	empty-AD	0	3AT	2	4	2	59591	9
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	G05	AP1B1	100000476	3AT	2	0	4	45963	33161
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	D04	AP1B1	100000476	3AT	2	3	4	42447	30216
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	B07	AP1B1	100000476	3AT	2	0	4	63718	45555
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	B04	AP2B1	4761	3AT	2	3	4	50282	36909
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	E05	AP2B1	4761	3AT	2	0	3	49475	36641
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	H06	AP2B1	4761	3AT	2	0	3	31709	22537
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	A06	MAGEA8	6552	3AT	2	0	4	54834	40318
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	F04	MAGEA8	6552	3AT	2	3	4	30383	21732
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	D07	MAGEA8	6552	3AT	2	0	4	56961	41106
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	E07	MYOG	11922	3AT	2	0	2	34730	25329
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	B06	MYOG	11922	3AT	2	0	2	43201	31011
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	G04	MYOG	11922	3AT	2	3	3	45709	33471
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	H03	NFIX	53964	3AT	2	3	3	49518	35752
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	C05	NFIX	53964	3AT	2	0	3	70540	51200
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	F06	NFIX	53964	3AT	2	0	3	59226	41928
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	E06	PER2	40080658	3AT	2	0	4	47663	33863
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	B05	PER2	40080658	3AT	2	0	4	33807	23873
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	G03	PER2	40080658	3AT	2	3	4	36790	26126
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	C04	PPP1R13B	70264	3AT	2	3	3	50151	36458
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	F05	PPP1R13B	70264	3AT	2	0	3	39919	28944
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	A07	PPP1R13B	70264	3AT	2	0	2	45914	33127
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	C07	PTPN3	54341	3AT	2	0	0	41	4
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	E04	PTPN3	54341	3AT	2	3	3	32127	24314
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	H05	PTPN3	54341	3AT	2	0	1	15244	11387
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	D05	SPERT	1611	3AT	2	0	4	44687	31499
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	A04	SPERT	1611	3AT	2	3	4	51303	36566
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	G06	SPERT	1611	3AT	2	0	4	36159	25304
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	D06	ZNF212	2500	3AT	2	0	2	51788	37299
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	A05	ZNF212	2500	3AT	2	0	2	28043	20439
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	F03	ZNF212	2500	3AT	2	3	3	58369	42845
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	2	C06	empty-AD	0	3AT	2	0	0	222	139
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	1	F07	empty-AD	0	3AT	2	0	1	24828	18351
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	MLH1	2713	3	H04	empty-AD	0	3AT	2	3	2	53445	39723
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	G01	BICRAL	54625	3AT	2	0	4	53364	41061
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	B02	NPAS2	70947	3AT	2	0	1	47527	38410
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	C02	RAD23A	7058	3AT	2	0	4	64628	50633
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	H01	RAD23B	150	3AT	2	0	4	52315	39645
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	D01	TCF12	11648	3AT	2	0	3	68095	52615
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	A02	TRAFD1	3799	3AT	2	0	3	54055	41576
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	E01	TRIM54	55664	3AT	2	0	4	49108	37905
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	D02	UBQLN1	2261	3AT	2	0	4	63211	48329
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	F01	VMAC	71503	3AT	2	0	2	59566	46172
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	NGLY1	5221	1	E02	empty-AD	0	3AT	2	0	0	58	3
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	NMNAT1	7675	1	A04	KPNA3	2347	3AT	2	0	3	60821	55088
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	NMNAT1	7675	1	H03	NMNAT1	7675	3AT	2	0	4	53839	47989
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	NMNAT1	7675	1	B04	empty-AD	0	3AT	2	0	0	63	0
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PCYT1A	11386	1	H08	MAGEA3	100009500	3AT	2	0	3	66215	56899
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PCYT1A	11386	1	G08	PCYT1A	11386	3AT	2	0	3	63759	55350
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PCYT1A	11386	1	F08	PCYT1B	71081	3AT	2	0	3	71705	62038
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PCYT1A	11386	1	A09	empty-AD	0	3AT	2	0	0	38	1
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PHYH	2156	1	E04	MAGEA11	4361	3AT	2	0	0	24	0
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	PHYH	2156	1	F04	empty-AD	0	3AT	2	0	0	36	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	B05	CCDC14	2304	3AT	2	0	1	9850	7819
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	H05	CNTROB	12626	3AT	2	0	4	9036	7326
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	C05	COL17A1	100068264	3AT	2	0	3	18595	15015
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	G06	DVL3	9635	3AT	2	0	4	21455	17123
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	D06	IKZF1	2940	3AT	2	0	3	31271	25070
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	G05	KANK2	14983	3AT	2	0	1	32	1
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	F05	KLHL12	4623	3AT	2	0	2	35930	26677
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	B06	MCC	100067112	3AT	2	0	4	49418	39200
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	C06	PICK1	100000407	3AT	2	0	2	49481	39824
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	D05	TBC1D1	10585	3AT	2	0	4	15409	12394
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	H06	TNIP1	7045	3AT	2	0	4	20627	16526
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	A06	TRIM37	2078	3AT	2	0	4	29973	24056
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	E05	XRCC4	7515	3AT	2	0	4	14691	12055
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	F06	ZBTB14	53025	3AT	2	0	3	43134	33795
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	E06	ZNF639	753	3AT	2	0	3	10180	8061
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PNKP	9905	1	A07	empty-AD	0	3AT	2	0	0	54	2
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	E06	BIRC7	7606	3AT	2	0	3	34598	30276
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	F05	CCDC33	8359	3AT	2	0	3	57810	50546
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	D05	EFHC2	2098	3AT	2	0	1	39346	34412
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	G06	GAS8	71876	3AT	2	0	1	43226	37553
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	D06	GOLGA6L9	10460	3AT	2	0	4	61482	53793
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	B06	IKZF3	10016	3AT	2	0	4	75717	65799
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	C06	KCTD1	14221	3AT	2	0	1	52841	46156
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	H07	KCTD13	2245	3AT	2	0	1	34601	29727
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	G07	KRT75	100064207	3AT	2	0	3	47214	40965
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	B08	KRT76	100068229	3AT	2	0	1	63011	55033
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	E05	LZTS1	100069938	3AT	2	0	4	54401	47490
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	B05	MKRN3	13561	3AT	2	0	1	21045	18251
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	C07	NME1	3125	3AT	2	0	3	66988	58211
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	E07	POLR1D	2739	3AT	2	0	4	51339	44547
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	F07	POLR2J	12801	3AT	2	0	3	54002	46794
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	D07	SMN2	66	3AT	2	0	1	28606	25786
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	A07	SPERT	1611	3AT	2	0	3	64275	56650
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	H05	TAX1BP1	11567	3AT	2	0	3	58380	49908
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	F06	TFIP11	5894	3AT	2	0	4	59108	51018
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	H06	TNFAIP1	4622	3AT	2	0	1	74554	65646
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	B07	TRIM14	4976	3AT	2	0	3	70690	61820
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	A06	USP54	54957	3AT	2	0	3	72216	62430
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	C05	ZBED1	201	3AT	2	0	4	60100	52253
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	G05	ZIM2	71894	3AT	2	0	1	11952	10598
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	A08	ZRANB1	100016009	3AT	2	0	1	52	5
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	POLR1C	5431	1	C08	empty-AD	0	3AT	2	0	0	24	10
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PRF1	12025	1	F07	CYSRT1	13662	3AT	2	0	0	38	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PRF1	12025	1	G07	empty-AD	0	3AT	2	0	0	54	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PSAP	4252	1	C07	APPBP2	820	3AT	2	2	1	120152	149
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PSAP	4252	1	D07	PEX5	3037	3AT	2	2	1	116211	228
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PSAP	4252	1	B07	ZBED1	201	3AT	2	2	1	98607	214
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	PSAP	4252	1	E07	empty-AD	0	3AT	2	2	1	20198	46
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	RP2	11374	1	D08	OSTF1	5498	3AT	2	0	4	76618	66991
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	RP2	11374	1	E08	empty-AD	0	3AT	2	0	0	20	0
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	SEC23B	5053	1	G07	SEC24D	10125	3AT	2	0	4	36012	26513
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	SEC23B	5053	1	H07	empty-AD	0	3AT	2	0	0	57	6
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SOX10	4177	1	C04	CRX	3015	3AT	2	0	2	3165	2578
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SOX10	4177	1	B04	POU6F2	100016215	3AT	2	0	0	18	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SOX10	4177	1	D04	empty-AD	0	3AT	2	0	0	1739	0
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	STAT3	3224	1	A08	BMX	842	3AT	2	4	4	56173	41506
HsVcPPIP01a1	32W22Q_8_sample_8	J_DB	D_AD	STAT3	3224	1	B08	empty-AD	0	3AT	2	4	3	53199	39801
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	1	G11	STX5	7233	3AT	2	0	3	22069	17181
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	2	D11	STX5	7233	3AT	2	0	3	19097	14841
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	2	E11	TRIM38	2522	3AT	2	0	4	24634	19432
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	1	H11	TRIM38	2522	3AT	2	0	4	25246	19610
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	1	A12	empty-AD	0	3AT	2	0	0	24	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	STXBP1	7652	2	F11	empty-AD	0	3AT	2	0	0	21	0
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SUCLA2	1598	1	D03	AGTRAP	7845	3AT	2	3	3	18697	374
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SUCLA2	1598	1	E03	CMTM5	869	3AT	2	3	3	44366	1840
HsVcPPIP01a1	32W22Q_5_sample_5	J_DB	D_AD	SUCLA2	1598	1	F03	empty-AD	0	3AT	2	3	2	49707	646
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	G09	BOLL	9846	3AT	2	0	3	47115	40935
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	C10	CEP55	4717	3AT	2	0	4	33660	29483
HsVcPPIP01a1	32W22Q_2_sample_2	J_DB	D_AD	TFG	5933	1	D10	MAGED1	9625	3AT	2	0	4	55123	48309
