experiment	sample_name	primerset_5	primerset_3	pool_id	well	interactor_id	media	repeat_id	orf_id
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	G06	6112	LW	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	G07	4480	LW	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H01	4562	LW	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H02	4622	LW	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H03	13561	LW	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H04	0	LW	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H05	869	LW	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H06	727	LW	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	J_DB_DB_n_for	C_AD_term_i5	1	H07	869	LW	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A01	66	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A02	824	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A03	2098	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A04	11567	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A05	100066339	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A06	2332	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A07	56529	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	A08	581	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B01	53886	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B02	100016009	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B03	71894	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B04	7606	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B05	100000476	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B06	13662	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B07	8487	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	B08	5894	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C01	2245	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C02	100068229	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C03	14221	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C04	201	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C05	1074	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C06	1611	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C07	7845	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	C08	2845	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D01	2739	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D02	100064207	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D03	71876	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D04	54957	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D05	9635	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D06	6534	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D07	1853	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	D08	7845	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E01	71828	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E02	8359	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E03	1611	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E04	10016	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E05	1919	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E06	3907	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E07	0	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	E08	0	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F01	3125	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F02	13067	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F03	100069938	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F04	5894	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F05	56717	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F06	54668	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	F07	4757	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G01	12801	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G02	2332	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G03	10460	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G04	4976	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G05	100016009	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G06	6112	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	G07	4480	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H01	4562	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H02	4622	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H03	13561	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H04	0	3AT	4	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H05	869	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H06	727	3AT	4	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	K_DB_DB_n_for	D_AD_term_i5	1	H07	869	3AT	4	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A01	66	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A02	824	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A03	2098	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A04	11567	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A05	100066339	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A06	2332	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A07	56529	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	A08	581	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B01	53886	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B02	100016009	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B03	71894	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B04	7606	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B05	100000476	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B06	13662	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B07	8487	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	B08	5894	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C01	2245	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C02	100068229	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C03	14221	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C04	201	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C05	1074	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C06	1611	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C07	7845	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	C08	2845	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D01	2739	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D02	100064207	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D03	71876	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D04	54957	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D05	9635	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D06	6534	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D07	1853	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	D08	7845	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E01	71828	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E02	8359	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E03	1611	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E04	10016	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E05	1919	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E06	3907	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E07	0	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	E08	0	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F01	3125	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F02	13067	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F03	100069938	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F04	5894	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F05	56717	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F06	54668	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	F07	4757	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G01	12801	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G02	2332	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G03	10460	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G04	4976	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G05	100016009	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G06	6112	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	G07	4480	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H01	4562	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H02	4622	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H03	13561	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H04	0	3AT	5	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H05	869	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H06	727	3AT	5	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	N_DB_DB_n_for	O_AD_term_i5	1	H07	869	3AT	5	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A01	66	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A02	824	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A03	2098	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A04	11567	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A05	100066339	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A06	2332	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A07	56529	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	A08	581	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B01	53886	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B02	100016009	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B03	71894	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B04	7606	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B05	100000476	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B06	13662	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B07	8487	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	B08	5894	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C01	2245	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C02	100068229	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C03	14221	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C04	201	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C05	1074	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C06	1611	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C07	7845	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	C08	2845	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D01	2739	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D02	100064207	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D03	71876	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D04	54957	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D05	9635	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D06	6534	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D07	1853	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	D08	7845	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E01	71828	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E02	8359	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E03	1611	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E04	10016	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E05	1919	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E06	3907	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E07	0	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	E08	0	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F01	3125	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F02	13067	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F03	100069938	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F04	5894	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F05	56717	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F06	54668	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	F07	4757	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G01	12801	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G02	2332	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G03	10460	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G04	4976	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G05	100016009	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G06	6112	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	G07	4480	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H01	4562	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H02	4622	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H03	13561	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H04	0	LW	6	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H05	869	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H06	727	LW	6	CCSBORF12653
HsVcPPILiqPt1	4JCNSZ_sample_08	O_DB_DB_n_for	N_AD_term_i5	1	H07	869	LW	6	CCSBORF4043
HsVcPPILiqPt1	4JCNSZ_sample_09	D_DB_DB_n_for	O_AD_term_i5	1	A01	66	3AT	7	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_09	D_DB_DB_n_for	O_AD_term_i5	1	A02	824	3AT	7	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_09	D_DB_DB_n_for	O_AD_term_i5	1	A03	2098	3AT	7	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_09	D_DB_DB_n_for	O_AD_term_i5	1	A04	11567	3AT	7	CCSBORF5431
HsVcPPILiqPt1	4JCNSZ_sample_09	D_DB_DB_n_for	O_AD_term_i5	1	A05	100066339	3AT	7	CCSBORF12653
