orf_id	ensembl_gene_id	ensembl_gene_id_version	ensembl_protein_id	hgnc_symbol	hgnc_id	uniprot_ac
55254	ENSG00000152475	7	ENSP00000471478	ZNF837	HGNC:25164	Q96EG3
55307	ENSG00000104611	12	ENSP00000265807	SH2D4A	HGNC:26102	Q9H788
55321	ENSG00000140718	21	ENSP00000417843	FTO	HGNC:24678	Q9C0B1
55327	ENSG00000188807	13	ENSP00000344772	TMEM201	HGNC:33719	Q5SNT2
55351	ENSG00000143514	18	ENSP00000375750	TP53BP2	HGNC:12000	Q13625
55390	ENSG00000105750	15	ENSP00000342340	ZNF85	HGNC:13160	Q03923
55406	ENSG00000184507	17	ENSP00000329448	NUTM1	HGNC:29919	Q86Y26
55475	ENSG00000130475	16	ENSP00000473001	FCHO1	HGNC:29002	O14526
55531	ENSG00000137074	20	ENSP00000500601	APTX	HGNC:15984	Q7Z2E3
55625	ENSG00000120896	14	ENSP00000240123	SORBS3	HGNC:30907	O60504
55647	ENSG00000137504	15	ENSP00000433459	CREBZF	HGNC:24905	Q9NS37
55664	ENSG00000138100	14	ENSP00000369415	TRIM54	HGNC:16008	Q9BYV2
55690	ENSG00000167987	11	ENSP00000301765	VPS37C	HGNC:26097	A5D8V6
55730	ENSG00000152404	16	ENSP00000282251	CWF19L2	HGNC:26508	Q2TBE0
55732	ENSG00000165973	19	ENSP00000349654	NELL1	HGNC:7750	Q92832
55738	ENSG00000186977	3	ENSP00000334985	KRTAP19-5	HGNC:18940	Q3LI72
55769	ENSG00000129991	13	ENSP00000341838	TNNI3	HGNC:11947	P19429
55788	ENSG00000126262	5	ENSP00000473159	FFAR2	HGNC:4501	O15552
55795	ENSG00000135312	7	ENSP00000358963	HTR1B	HGNC:5287	P28222
55804	ENSG00000162399	9	ENSP00000498282	BSND	HGNC:16512	Q8WZ55
55834	ENSG00000170523	3	ENSP00000293670	KRT83	HGNC:6460	P78385
55853	ENSG00000171560	18	ENSP00000385981	FGA	HGNC:3661	P02671
55855	ENSG00000172867	4	ENSP00000310861	KRT2	HGNC:6439	P35908
55864	ENSG00000181092	10	ENSP00000320709	ADIPOQ	HGNC:13633	Q15848
55882	ENSG00000248746	6	ENSP00000426797	ACTN3	HGNC:165	Q08043
55888	ENSG00000090539	16	ENSP00000204604	CHRD	HGNC:1949	Q9H2X0
55922	ENSG00000179148	10	ENSP00000400581	ALOXE3	HGNC:13743	Q9BYJ1
55939	ENSG00000187268	12	ENSP00000369999	FAM9C	HGNC:18405	Q8IZT9
55940	ENSG00000146618	3	ENSP00000275461	FERD3L	HGNC:16660	Q96RJ6
55944	ENSG00000213417	3	ENSP00000377583	KRTAP2-4	HGNC:18891	Q9BYR9
55969	ENSG00000187516	7	ENSP00000339511	H2AP	HGNC:18417	O75409
56018	ENSG00000139679	16	ENSP00000482660	LPAR6	HGNC:15520	P43657
56023	ENSG00000185303	17	ENSP00000361400	SFTPA2	HGNC:10799	Q8IWL1
56039	ENSG00000174586	11	ENSP00000311183	ZNF497	HGNC:23714	Q6ZNH5
56094	ENSG00000179580	10	ENSP00000456566	RNF151	HGNC:23235	Q2KHN1
56108	ENSG00000111361	13	ENSP00000416250	EIF2B1	HGNC:3257	Q14232
56139	ENSG00000165685	9	ENSP00000445582	TMEM52B	HGNC:26438	Q4KMG9
56141	ENSG00000094796	5	ENSP00000251645	KRT31	HGNC:6448	Q15323
56142	ENSG00000132964	13	ENSP00000370938	CDK8	HGNC:1779	P49336
56199	ENSG00000253797	2	ENSP00000428619	UTP14C	HGNC:20321	Q5TAP6
56215	ENSG00000127946	17	ENSP00000336747	HIP1	HGNC:4913	O00291
56245	ENSG00000169032	11	ENSP00000302486	MAP2K1	HGNC:6840	Q02750
56266	ENSG00000187079	20	ENSP00000334754	TEAD1	HGNC:11714	P28347
56271	ENSG00000212901	4	ENSP00000375430	KRTAP3-1	HGNC:16778	Q9BYR8
56278	ENSG00000196811	13	ENSP00000374143	CHRNG	HGNC:1967	P07510
56360	ENSG00000162614	19	ENSP00000333938	NEXN	HGNC:29557	Q0ZGT2
56371	ENSG00000179841	8	ENSP00000378207	AKAP5	HGNC:375	P24588
56381	ENSG00000104313	20	ENSP00000342626	EYA1	HGNC:3519	Q99502
56442	ENSG00000196388	9	ENSP00000511805	INCA1	HGNC:32224	Q0VD86
56446	ENSG00000175514	2	ENSP00000310255	GPR152	HGNC:23622	Q8TDT2
56463	ENSG00000102021	11	ENSP00000360988	LUZP4	HGNC:24971	Q9P127
56495	ENSG00000187855	6	ENSP00000345420	ASCL4	HGNC:24311	Q6XD76
56508	ENSG00000204919	1	ENSP00000367164	PRR20A	HGNC:24754	P86496
56529	ENSG00000221837	7	ENSP00000381009	KRTAP10-9	HGNC:22971	P60411
56532	ENSG00000185499	17	ENSP00000357377	MUC1	HGNC:7508	P15941
56541	ENSG00000272804	3	ENSP00000476821	KRTAP10-7	HGNC:22970	P60409
56544	ENSG00000167604	15	ENSP00000380109	NFKBID	HGNC:15671	Q8NI38
56547	ENSG00000050730	16	ENSP00000057513	TNIP3	HGNC:19315	Q96KP6
56582	ENSG00000105221	18	ENSP00000375892	AKT2	HGNC:392	P31751
56585	ENSG00000237289	10	ENSP00000413255	CKMT1B	HGNC:1995	P12532
56614	ENSG00000169509	6	ENSP00000357779	CRCT1	HGNC:29875	Q9UGL9
56623	ENSG00000163380	16	ENSP00000414670	LMOD3	HGNC:6649	Q0VAK6
56631	ENSG00000143355	16	ENSP00000356357	LHX9	HGNC:14222	Q9NQ69
56638	ENSG00000119403	15	ENSP00000363003	PHF19	HGNC:24566	Q5T6S3
56644	ENSG00000196628	20	ENSP00000346440	TCF4	HGNC:11634	P15884
56645	ENSG00000173588	16	ENSP00000447783	CEP83	HGNC:17966	Q9Y592
56646	ENSG00000138738	11	ENSP00000404832	PRDM5	HGNC:9349	Q9NQX1
56653	ENSG00000025156	13	ENSP00000357440	HSF2	HGNC:5225	Q03933
56661	ENSG00000105664	11	ENSP00000222271	COMP	HGNC:2227	P49747
56678	ENSG00000177807	10	ENSP00000495557	KCNJ10	HGNC:6256	P78508
56684	ENSG00000103043	15	ENSP00000261776	VAC14	HGNC:25507	Q08AM6
56698	ENSG00000075240	17	ENSP00000385689	GRAMD4	HGNC:29113	Q6IC98
56717	ENSG00000187766	1	ENSP00000335565	KRTAP10-8	HGNC:20525	P60410
56725	ENSG00000244355	8	ENSP00000364985	LY6G6D	HGNC:13935	O95868
56749	ENSG00000231852	9	ENSP00000415043	CYP21A2	HGNC:2600	P08686
56779	ENSG00000100206	11	ENSP00000216024	DMC1	HGNC:2927	Q14565
56785	ENSG00000167612	13	ENSP00000344690	ANKRD33	HGNC:13788	Q7Z3H0
56819	ENSG00000153684	16	ENSP00000456138	GOLGA8F	HGNC:32378	Q08AF8
56822	ENSG00000159921	20	ENSP00000494141	GNE	HGNC:23657	Q9Y223
56827	ENSG00000171360	4	ENSP00000246646	KRT38	HGNC:6456	O76015
56828	ENSG00000185966	4	ENSP00000357778	LCE3E	HGNC:29463	Q5T5B0
56858	ENSG00000205189	12	ENSP00000412036	ZBTB10	HGNC:30953	Q96DT7
56868	ENSG00000163618	18	ENSP00000350632	CADPS	HGNC:1426	Q9ULU8
56872	ENSG00000146122	17	ENSP00000437808	DAAM2	HGNC:18143	Q86T65
56918	ENSG00000137338	6	ENSP00000506997	PGBD1	HGNC:19398	Q96JS3
56924	ENSG00000108256	9	ENSP00000225388	NUFIP2	HGNC:17634	Q7Z417
70010	ENSG00000004939	16	ENSP00000262418	SLC4A1	HGNC:11027	P02730
70027	ENSG00000198883	12	ENSP00000445775	PNMA5	HGNC:18743	Q96PV4
70040	ENSG00000175513	10	ENSP00000484252	TSGA10IP	HGNC:26555	Q3SY00
70054	ENSG00000153179	13	ENSP00000443021	RASSF3	HGNC:14271	Q86WH2
70073	ENSG00000069764	10	ENSP00000393847	PLA2G10	HGNC:9029	O15496
70200	ENSG00000132470	14	ENSP00000405536	ITGB4	HGNC:6158	P16144
70243	ENSG00000168071	22	ENSP00000349238	CCDC88B	HGNC:26757	A6NC98
70259	ENSG00000100014	20	ENSP00000325785	SPECC1L	HGNC:29022	Q69YQ0
70264	ENSG00000088808	18	ENSP00000202556	PPP1R13B	HGNC:14950	Q96KQ4
70294	ENSG00000278318	5	ENSP00000479884	ZNF229	HGNC:13022	Q9UJW7
70302	ENSG00000138162	19	ENSP00000427618	TACC2	HGNC:11523	O95359
70334	ENSG00000198818	10	ENSP00000354590	SFT2D1	HGNC:21102	Q8WV19
70352	ENSG00000165688	13	ENSP00000360782	PMPCA	HGNC:18667	Q10713
70357	ENSG00000123297	20	ENSP00000499171	TSFM	HGNC:12367	P43897
70368	ENSG00000243335	10	ENSP00000411624	KCTD7	HGNC:21957	Q96MP8
70382	ENSG00000092051	18	ENSP00000348648	JPH4	HGNC:20156	Q96JJ6
70400	ENSG00000166224	18	ENSP00000362298	SGPL1	HGNC:10817	O95470
70408	ENSG00000162881	7	ENSP00000367930	OXER1	HGNC:24884	Q8TDS5
70410	ENSG00000136536	15	ENSP00000386830	MARCHF7	HGNC:17393	Q9H992
70436	ENSG00000161896	12	ENSP00000293756	IP6K3	HGNC:17269	Q96PC2
70457	ENSG00000170122	6	ENSP00000371940	FOXD4	HGNC:3805	Q12950
70471	ENSG00000132640	15	ENSP00000477589	BTBD3	HGNC:15854	Q9Y2F9
70473	ENSG00000152977	10	ENSP00000282928	ZIC1	HGNC:12872	Q15915
70497	ENSG00000172482	5	ENSP00000302620	AGXT	HGNC:341	P21549
70500	ENSG00000171608	18	ENSP00000366563	PIK3CD	HGNC:8977	O00329
70511	ENSG00000164185	7	ENSP00000296600	ZNF474	HGNC:23245	Q6S9Z5
70512	ENSG00000186393	6	ENSP00000334798	KRT26	HGNC:30840	Q7Z3Y9
70533	ENSG00000205138	4	ENSP00000368165	SDHAF1	HGNC:33867	A6NFY7
70550	ENSG00000179930	6	ENSP00000344129	ZNF648	HGNC:18190	Q5T619
70565	ENSG00000203933	3	ENSP00000359571	CXorf66	HGNC:33743	Q5JRM2
70610	ENSG00000159216	19	ENSP00000501943	RUNX1	HGNC:10471	Q01196
70681	ENSG00000165995	24	ENSP00000320025	CACNB2	HGNC:1402	Q08289
70682	ENSG00000146587	18	ENSP00000380120	RBAK	HGNC:17680	Q9NYW8
70726	ENSG00000011201	12	ENSP00000262648	ANOS1	HGNC:6211	P23352
70750	ENSG00000186212	4	ENSP00000334879	SOWAHB	HGNC:32958	A6NEL2
70759	ENSG00000163792	6	ENSP00000296096	TCF23	HGNC:18602	Q7RTU1
70810	ENSG00000187912	12	ENSP00000393719	CLEC17A	HGNC:34520	Q6ZS10
70835	ENSG00000183318	12	ENSP00000509506	SPDYE4	HGNC:35463	A6NLX3
70851	ENSG00000189090	8	ENSP00000413896	FAM25G	HGNC:23590	B3EWG6
70872	ENSG00000204644	10	ENSP00000366080	ZFP57	HGNC:18791	Q9NU63
70922	ENSG00000140092	15	ENSP00000345008	FBLN5	HGNC:3602	Q9UBX5
70932	ENSG00000048462	11	ENSP00000053243	TNFRSF17	HGNC:11913	Q02223
70933	ENSG00000111215	12	ENSP00000228811	PRR4	HGNC:18020	Q16378
70947	ENSG00000170485	17	ENSP00000338283	NPAS2	HGNC:7895	Q99743
70989	ENSG00000124103	10	ENSP00000360379	FAM209A	HGNC:16100	Q5JX71
70997	ENSG00000167302	11	ENSP00000300714	TEPSIN	HGNC:26458	Q96N21
71001	ENSG00000188021	9	ENSP00000345195	UBQLN2	HGNC:12509	Q9UHD9
71027	ENSG00000196155	13	ENSP00000368649	PLEKHG4	HGNC:24501	Q58EX7
71033	ENSG00000140406	4	ENSP00000267984	TLNRD1	HGNC:13519	Q9H1K6
71045	ENSG00000136720	7	ENSP00000259241	HS6ST1	HGNC:5201	O60243
71051	ENSG00000198517	10	ENSP00000344903	MAFK	HGNC:6782	O60675
71056	ENSG00000197299	13	ENSP00000347232	BLM	HGNC:1058	P54132
71075	ENSG00000168269	10	ENSP00000415483	FOXI1	HGNC:3815	Q12951
71077	ENSG00000106348	18	ENSP00000265385	IMPDH1	HGNC:6052	P20839
71081	ENSG00000102230	14	ENSP00000368440	PCYT1B	HGNC:8755	Q9Y5K3
71090	ENSG00000184887	14	ENSP00000418150	BTBD6	HGNC:19897	Q96KE9
71099	ENSG00000133103	17	ENSP00000397441	COG6	HGNC:18621	Q9Y2V7
71105	ENSG00000189241	8	ENSP00000357597	TSPYL1	HGNC:12382	Q9H0U9
71136	ENSG00000072062	16	ENSP00000309591	PRKACA	HGNC:9380	P17612
71146	ENSG00000176148	16	ENSP00000335595	TCP11L1	HGNC:25655	Q9NUJ3
71152	ENSG00000126337	14	ENSP00000377555	KRT36	HGNC:6454	O76013
71155	ENSG00000164484	12	ENSP00000296978	TMEM200A	HGNC:21075	Q86VY9
71163	ENSG00000182132	14	ENSP00000329686	KCNIP1	HGNC:15521	Q9NZI2
71166	ENSG00000270647	7	ENSP00000474096	TAF15	HGNC:11547	Q92804
71169	ENSG00000122085	17	ENSP00000375840	MTERF4	HGNC:28785	Q7Z6M4
71174	ENSG00000156050	10	ENSP00000286544	FAM161B	HGNC:19854	Q96MY7
71178	ENSG00000154447	15	ENSP00000284637	SH3RF1	HGNC:17650	Q7Z6J0
71180	ENSG00000076662	10	ENSP00000160262	ICAM3	HGNC:5346	P32942
71191	ENSG00000139531	13	ENSP00000266971	SUOX	HGNC:11460	P51687
71206	ENSG00000130714	19	ENSP00000385797	POMT1	HGNC:9202	Q9Y6A1
71239	ENSG00000206177	7	ENSP00000349270	HBM	HGNC:4826	Q6B0K9
71240	ENSG00000124237	6	ENSP00000360210	C20orf85	HGNC:16216	Q9H1P6
71245	ENSG00000108091	11	ENSP00000263102	CCDC6	HGNC:18782	Q16204
71258	ENSG00000183230	18	ENSP00000389714	CTNNA3	HGNC:2511	Q9UI47
71286	ENSG00000139132	16	ENSP00000449273	FGD4	HGNC:19125	Q96M96
71288	ENSG00000127993	16	ENSP00000265732	RBM48	HGNC:21785	Q5RL73
71311	ENSG00000122126	18	ENSP00000349635	OCRL	HGNC:8108	Q01968
71337	ENSG00000176715	17	ENSP00000320646	ACSF3	HGNC:27288	Q4G176
71354	ENSG00000172007	7	ENSP00000306496	RAB33B	HGNC:16075	Q9H082
71372	ENSG00000157657	15	ENSP00000288466	ZNF618	HGNC:29416	Q5T7W0
71393	ENSG00000165643	11	ENSP00000298466	SOHLH1	HGNC:27845	Q5JUK2
71402	ENSG00000083535	16	ENSP00000478697	PIBF1	HGNC:23352	Q8WXW3
71415	ENSG00000165802	23	ENSP00000265663	NSMF	HGNC:29843	Q6X4W1
71420	ENSG00000132530	17	ENSP00000354822	XAF1	HGNC:30932	Q6GPH4
71427	ENSG00000115138	11	ENSP00000379170	POMC	HGNC:9201	P01189
71430	ENSG00000156206	14	ENSP00000286732	CFAP161	HGNC:26782	Q6P656
71448	ENSG00000001631	17	ENSP00000378013	KRIT1	HGNC:1573	O00522
71484	ENSG00000125970	12	ENSP00000246194	RALY	HGNC:15921	Q9UKM9
71503	ENSG00000187650	4	ENSP00000343348	VMAC	HGNC:33803	Q2NL98
71514	ENSG00000188730	5	ENSP00000341819	VWC2	HGNC:30200	Q2TAL6
71567	ENSG00000112038	18	ENSP00000328264	OPRM1	HGNC:8156	P35372
71575	ENSG00000163599	18	ENSP00000497102	CTLA4	HGNC:2505	P16410
71591	ENSG00000163254	5	ENSP00000282141	CRYGC	HGNC:2410	P07315
71592	ENSG00000131323	17	ENSP00000376500	TRAF3	HGNC:12033	Q13114
71602	ENSG00000143105	7	ENSP00000358786	KCNA10	HGNC:6219	Q16322
71609	ENSG00000204873	5	ENSP00000392189	KRTAP9-3	HGNC:16927	Q9BYQ3
71611	ENSG00000105642	16	ENSP00000507021	KCNN1	HGNC:6290	Q92952
71622	ENSG00000163646	12	ENSP00000322280	CLRN1	HGNC:12605	P58418
71628	ENSG00000187272	7	ENSP00000254072	KRTAP9-8	HGNC:17231	Q9BYQ0
71642	ENSG00000182389	20	ENSP00000438949	CACNB4	HGNC:1404	O00305
71646	ENSG00000172497	9	ENSP00000303246	ACOT12	HGNC:24436	Q8WYK0
71704	ENSG00000108854	16	ENSP00000262435	SMURF2	HGNC:16809	Q9HAU4
71715	ENSG00000072134	16	ENSP00000378982	EPN2	HGNC:18639	O95208
71745	ENSG00000182816	9	ENSP00000382777	KRTAP13-2	HGNC:18923	Q52LG2
71751	ENSG00000126895	16	ENSP00000496396	AVPR2	HGNC:897	P30518
71752	ENSG00000112137	19	ENSP00000329880	PHACTR1	HGNC:20990	Q9C0D0
71769	ENSG00000157542	11	ENSP00000477437	KCNJ6	HGNC:6267	P48051
71771	ENSG00000168646	14	ENSP00000302625	AXIN2	HGNC:904	Q9Y2T1
71775	ENSG00000055332	19	ENSP00000233057	EIF2AK2	HGNC:9437	P19525
71783	ENSG00000185630	20	ENSP00000405890	PBX1	HGNC:8632	P40424
71807	ENSG00000111262	6	ENSP00000371985	KCNA1	HGNC:6218	Q09470
71813	ENSG00000186924	3	ENSP00000333887	KRTAP22-1	HGNC:18947	Q3MIV0
71821	ENSG00000141127	15	ENSP00000268835	PRPSAP2	HGNC:9467	O60256
71828	ENSG00000165259	14	ENSP00000362272	HDX	HGNC:26411	Q7Z353
71838	ENSG00000221983	8	ENSP00000388107	UBA52	HGNC:12458	P62987
71866	ENSG00000164134	14	ENSP00000296543	NAA15	HGNC:30782	Q9BXJ9
71876	ENSG00000141013	17	ENSP00000268699	GAS8	HGNC:4166	O95995
71885	ENSG00000183019	8	ENSP00000329920	MCEMP1	HGNC:27291	Q8IX19
71892	ENSG00000180176	15	ENSP00000325951	TH	HGNC:11782	P07101
71894	ENSG00000269699	7	ENSP00000472306	ZIM2	HGNC:12875	Q9NZV7
71910	ENSG00000092208	19	ENSP00000308533	GEMIN2	HGNC:10884	O14893
71924	ENSG00000186970	5	ENSP00000334866	KRTAP15-1	HGNC:18927	Q3LI76
71940	ENSG00000105641	4	ENSP00000222248	SLC5A5	HGNC:11040	Q92911
71953	ENSG00000167916	5	ENSP00000264651	KRT24	HGNC:18527	Q2M2I5
71954	ENSG00000183837	10	ENSP00000469445	PNMA3	HGNC:18742	Q9UL41
71959	ENSG00000188581	9	ENSP00000305975	KRTAP1-1	HGNC:16772	Q07627
71963	ENSG00000170948	4	ENSP00000471575	MBD3L1	HGNC:15774	Q8WWY6
71965	ENSG00000204435	15	ENSP00000365042	CSNK2B	HGNC:2460	P67870
71977	ENSG00000156574	10	ENSP00000287139	NODAL	HGNC:7865	Q96S42
71987	ENSG00000168002	12	ENSP00000301788	POLR2G	HGNC:9194	P62487
72011	ENSG00000141485	17	ENSP00000406220	SLC13A5	HGNC:23089	Q86YT5
72025	ENSG00000147852	17	ENSP00000506072	VLDLR	HGNC:12698	P98155
72030	ENSG00000184160	8	ENSP00000386069	ADRA2C	HGNC:283	P18825
72045	ENSG00000184811	4	ENSP00000329548	TRARG1	HGNC:29592	Q8IXB3
72050	ENSG00000166317	12	ENSP00000361964	SYNPO2L	HGNC:23532	Q9H987
72058	ENSG00000157765	13	ENSP00000425501	SLC34A2	HGNC:11020	O95436
72064	ENSG00000176182	6	ENSP00000325402	MYPOP	HGNC:20178	Q86VE0
72108	ENSG00000250254	2	ENSP00000424261	PTTG2	HGNC:9691	Q9NZH5
72127	ENSG00000187122	17	ENSP00000266058	SLIT1	HGNC:11085	O75093
72137	ENSG00000162946	23	ENSP00000355597	DISC1	HGNC:2888	Q9NRI5
72146	ENSG00000138834	15	ENSP00000250894	MAPK8IP3	HGNC:6884	Q9UPT6
80385	ENSG00000105610	6	ENSP00000264834	KLF1	HGNC:6345	Q13351
80593	ENSG00000137073	24	ENSP00000368540	UBAP2	HGNC:14185	Q5T6F2
81260	ENSG00000274749	1	ENSP00000479656	KRTAP7-1	HGNC:18934	Q8IUC3
81261	ENSG00000187026	3	ENSP00000334287	KRTAP21-2	HGNC:18946	Q3LI59
40080553	ENSG00000160973	8	ENSP00000366534	FOXH1	HGNC:3814	O75593
40080645	ENSG00000163914	5	ENSP00000296271	RHO	HGNC:10012	P08100
40080658	ENSG00000132326	12	ENSP00000254657	PER2	HGNC:8846	O15055
100000046	ENSG00000184113	10	ENSP00000480623	CLDN5	HGNC:2047	O00501
100000400	ENSG00000184381	20	ENSP00000333142	PLA2G6	HGNC:9039	O60733
100000407	ENSG00000100151	16	ENSP00000349465	PICK1	HGNC:9394	Q9NRD5
100000476	ENSG00000100280	17	ENSP00000400065	AP1B1	HGNC:554	Q10567
100001965	ENSG00000011275	19	ENSP00000404602	RNF216	HGNC:21698	Q9NWF9
100002000	ENSG00000184205	14	ENSP00000364591	TSPYL2	HGNC:24358	Q9H2G4
100002218	ENSG00000150477	15	ENSP00000280020	KIAA1328	HGNC:29248	Q86T90
100002287	ENSG00000145332	14	ENSP00000426451	KLHL8	HGNC:18644	Q9P2G9
100002625	ENSG00000114416	19	ENSP00000388828	FXR1	HGNC:4023	P51114
100008365	ENSG00000186847	6	ENSP00000167586	KRT14	HGNC:6416	P02533
100008515	ENSG00000100934	15	ENSP00000306881	SEC23A	HGNC:10701	Q15436
100008545	ENSG00000136997	21	ENSP00000367207	MYC	HGNC:7553	P01106
100008556	ENSG00000205302	7	ENSP00000368831	SNX2	HGNC:11173	O60749
100008839	ENSG00000185043	13	ENSP00000333873	CIB1	HGNC:16920	Q99828
100009031	ENSG00000139352	4	ENSP00000266744	ASCL1	HGNC:738	P50553
100009072	ENSG00000007372	25	ENSP00000491295	PAX6	HGNC:8620	P26367
100009115	ENSG00000165171	11	ENSP00000297873	METTL27	HGNC:19068	Q8N6F8
100009273	ENSG00000066185	13	ENSP00000361646	ZMYND12	HGNC:21192	Q9H0C1
100009284	ENSG00000090861	17	ENSP00000261772	AARS1	HGNC:20	P49588
100009390	ENSG00000121957	15	ENSP00000496104	GPSM2	HGNC:29501	P81274
100009500	ENSG00000221867	9	ENSP00000359301	MAGEA3	HGNC:6801	P43357
100009545	ENSG00000099795	7	ENSP00000215565	NDUFB7	HGNC:7702	P17568
100009557	ENSG00000121361	5	ENSP00000240662	KCNJ8	HGNC:6269	Q15842
100009807	ENSG00000134001	15	ENSP00000256383	EIF2S1	HGNC:3265	P05198
100009829	ENSG00000105401	9	ENSP00000222005	CDC37	HGNC:1735	Q16543
100009982	ENSG00000159128	16	ENSP00000290219	IFNGR2	HGNC:5440	P38484
100009984	ENSG00000089289	16	ENSP00000348784	IGBP1	HGNC:5461	P78318
100010020	ENSG00000044446	12	ENSP00000369274	PHKA2	HGNC:8926	P46019
100010307	ENSG00000146425	11	ENSP00000356056	DYNLT1	HGNC:11697	P63172
100010379	ENSG00000162613	18	ENSP00000294623	FUBP1	HGNC:4004	Q96AE4
100010506	ENSG00000170498	10	ENSP00000356162	KISS1	HGNC:6341	Q15726
100010599	ENSG00000181019	13	ENSP00000319788	NQO1	HGNC:2874	P15559
100010705	ENSG00000131979	20	ENSP00000419045	GCH1	HGNC:4193	P30793
100010717	ENSG00000143369	15	ENSP00000358043	ECM1	HGNC:3153	Q16610
100010933	ENSG00000178028	14	ENSP00000361363	DMAP1	HGNC:18291	Q9NPF5
100011152	ENSG00000148660	22	ENSP00000315599	CAMK2G	HGNC:1463	Q13555
100011241	ENSG00000104897	10	ENSP00000221494	SF3A2	HGNC:10766	Q15428
100011278	ENSG00000186832	9	ENSP00000301653	KRT16	HGNC:6423	P08779
100011347	ENSG00000032742	18	ENSP00000261632	IFT88	HGNC:20606	Q13099
100011355	ENSG00000118526	7	ENSP00000356857	TCF21	HGNC:11632	O43680
100011404	ENSG00000092295	12	ENSP00000206765	TGM1	HGNC:11777	P22735
100011481	ENSG00000126003	7	ENSP00000246229	PLAGL2	HGNC:9047	Q9UPG8
100011492	ENSG00000133606	11	ENSP00000255977	MKRN1	HGNC:7112	Q9UHC7
100011508	ENSG00000068400	14	ENSP00000515638	GRIPAP1	HGNC:18706	Q4V328
100011621	ENSG00000198807	13	ENSP00000355245	PAX9	HGNC:8623	P55771
100011634	ENSG00000145248	7	ENSP00000273861	SLC10A4	HGNC:22980	Q96EP9
100014221	ENSG00000168703	5	ENSP00000361871	WFDC12	HGNC:16115	Q8WWY7
100014304	ENSG00000117400	18	ENSP00000361548	MPL	HGNC:7217	P40238
100014316	ENSG00000116748	22	ENSP00000430075	AMPD1	HGNC:468	P23109
100014332	ENSG00000240386	4	ENSP00000334187	LCE1F	HGNC:29467	Q5T754
100014372	ENSG00000121634	6	ENSP00000358238	GJA8	HGNC:4281	P48165
100014378	ENSG00000108417	4	ENSP00000225550	KRT37	HGNC:6455	O76014
100014381	ENSG00000186965	5	ENSP00000335660	KRTAP19-2	HGNC:18937	Q3LHN2
100014396	ENSG00000197079	9	ENSP00000246639	KRT35	HGNC:6453	Q92764
100014440	ENSG00000204897	7	ENSP00000310573	KRT25	HGNC:30839	Q7Z3Z0
100014450	ENSG00000197084	6	ENSP00000475270	LCE1C	HGNC:29464	Q5T751
100014471	ENSG00000187754	9	ENSP00000298181	SSX7	HGNC:19653	Q7RTT5
100014491	ENSG00000186207	5	ENSP00000333952	LCE5A	HGNC:16614	Q5TCM9
100014515	ENSG00000176009	4	ENSP00000435770	ASCL3	HGNC:740	Q9NQ33
100014548	ENSG00000067208	16	ENSP00000359356	EVI5	HGNC:3501	O60447
100014723	ENSG00000185960	15	ENSP00000370987	SHOX	HGNC:10853	O15266
100014733	ENSG00000186930	4	ENSP00000334560	KRTAP6-2	HGNC:18932	Q3LI66
100014766	ENSG00000197487	9	ENSP00000349884	GALP	HGNC:24840	Q9UBC7
100015072	ENSG00000186844	6	ENSP00000334869	LCE1A	HGNC:29459	Q5T7P2
100015084	ENSG00000173908	9	ENSP00000305263	KRT28	HGNC:30842	Q7Z3Y7
100015118	ENSG00000102878	18	ENSP00000463706	HSF4	HGNC:5227	Q9ULV5
100015156	ENSG00000204542	3	ENSP00000259870	C6orf15	HGNC:13927	Q6UXA7
100015161	ENSG00000159455	9	ENSP00000357769	LCE2B	HGNC:16610	O14633
100015204	ENSG00000186860	5	ENSP00000333993	KRTAP17-1	HGNC:18917	Q9BYP8
100015253	ENSG00000183733	6	ENSP00000333097	FIGLA	HGNC:24669	Q6QHK4
100015297	ENSG00000177842	12	ENSP00000322265	ZNF620	HGNC:28742	Q6ZNG0
100015403	ENSG00000111860	14	ENSP00000393317	CEP85L	HGNC:21638	Q5SZL2
100015459	ENSG00000268940	6	ENSP00000472303	CT45A1	HGNC:33267	Q5HYN5
100015467	ENSG00000188803	15	ENSP00000387157	SHISA6	HGNC:34491	Q6ZSJ9
100015503	ENSG00000184724	5	ENSP00000332690	KRTAP6-1	HGNC:18931	Q3LI64
100015584	ENSG00000184492	7	ENSP00000302756	FOXD4L1	HGNC:18521	Q9NU39
100015595	ENSG00000276747	1	ENSP00000483125	PADI6	HGNC:20449	Q6TGC4
100015630	ENSG00000270765	7	ENSP00000474529	GAS2L2	HGNC:24846	Q8NHY3
100015815	ENSG00000244411	4	ENSP00000417330	KRTAP5-7	HGNC:23602	Q6L8G8
100015973	ENSG00000070031	4	ENSP00000176195	SCT	HGNC:10607	P09683
100015984	ENSG00000133243	10	ENSP00000255608	BTBD2	HGNC:15504	Q9BX70
100016002	ENSG00000077264	16	ENSP00000361077	PAK3	HGNC:8592	O75914
100016009	ENSG00000019995	6	ENSP00000352676	ZRANB1	HGNC:18224	Q9UGI0
100016058	ENSG00000107187	17	ENSP00000360811	LHX3	HGNC:6595	Q9UBR4
100016069	ENSG00000123700	5	ENSP00000243457	KCNJ2	HGNC:6263	P63252
100016081	ENSG00000262576	3	ENSP00000458570	PCDHGA4	HGNC:8702	Q9Y5G9
