experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	O_DB_DB_n_for	N_AD_term_i5	PCCB	835	1	C12	ACTN3	55882	3AT	3	0	0	NULL	8
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	O_DB_DB_n_for	N_AD_term_i5	PCCB	835	1	D12	emptyAD	0	3AT	3	0	0	NULL	3
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	O_DB_DB_n_for	N_AD_term_i5	WRAP53	5385	1	E12	VAC14	56684	3AT	3	0	4	NULL	6709
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	O_DB_DB_n_for	N_AD_term_i5	WRAP53	5385	1	F12	emptyAD	0	3AT	3	0	0	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	A01	VPS52	12541	LW	1	NULL	4	NULL	3689
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	B01	HOOK2	573	LW	1	NULL	4	NULL	3456
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	C01	PAK5	1317	LW	1	NULL	4	NULL	3048
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	D01	LZTS1	100069938	LW	1	NULL	4	NULL	3402
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	E01	PRDM16	100068259	LW	1	NULL	4	NULL	3938
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	F01	EIF4ENIF1	1881	LW	1	NULL	4	NULL	3642
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	G01	TRAF2	9637	LW	1	NULL	4	NULL	2253
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	H01	EDC3	3057	LW	1	NULL	4	NULL	4937
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	A02	BEGAIN	7954	LW	1	NULL	4	NULL	3457
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	B02	DDX17	8028	LW	1	NULL	4	NULL	3476
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	C02	FXR1	100002625	LW	1	NULL	4	NULL	3460
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	D02	SIPA1L2	563	LW	1	NULL	4	NULL	4211
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	E02	BIRC7	7606	LW	1	NULL	4	NULL	3445
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	F02	TRIM54	55664	LW	1	NULL	4	NULL	3588
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	G02	MTUS2	9746	LW	1	NULL	4	NULL	3920
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	H02	SCYL1	6792	LW	1	NULL	4	NULL	4109
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	A03	REL	53942	LW	1	NULL	4	NULL	3263
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	B03	ZBTB10	56858	LW	1	NULL	4	NULL	3203
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	C03	CEP76	1190	LW	1	NULL	4	NULL	3802
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	D03	DISC1	72137	LW	1	NULL	4	NULL	3296
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	E03	PICK1	100000407	LW	1	NULL	4	NULL	3565
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	F03	GIGYF1	100069089	LW	1	NULL	4	NULL	5959
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	G03	ZBTB8A	784	LW	1	NULL	4	NULL	4163
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	H03	SHMT1	5398	LW	1	NULL	4	NULL	3441
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	A04	IKZF1	2940	LW	1	NULL	4	NULL	2418
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	B04	NAB2	12387	LW	1	NULL	4	NULL	3599
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	C04	PRPH	9926	LW	1	NULL	4	NULL	3396
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	D04	AES	53886	LW	1	NULL	4	NULL	2841
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	E04	ZBTB14	53025	LW	1	NULL	4	NULL	3842
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	F04	MAGED1	9625	LW	1	NULL	4	NULL	2929
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	G04	ZRANB1	100016009	LW	1	NULL	4	NULL	4234
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	DDX6	12339	1	H04	emptyAD	0	LW	1	NULL	4	NULL	3209
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	EFEMP1	7147	1	A05	TRAF2	9637	LW	1	NULL	4	NULL	4235
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	EFEMP1	7147	1	B05	LCE2C	100064145	LW	1	NULL	4	NULL	5003
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	EFEMP1	7147	1	C05	MEOX2	824	LW	1	NULL	4	NULL	4880
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	EFEMP1	7147	1	D05	UBQLN2	71001	LW	1	NULL	4	NULL	3644
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	EFEMP1	7147	1	E05	emptyAD	0	LW	1	NULL	4	NULL	4243
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CEP85L	100015403	1	F05	TEX11	2104	LW	1	NULL	4	NULL	4911
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CEP85L	100015403	1	G05	emptyAD	0	LW	1	NULL	4	NULL	3878
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	H05	HNRNPK	4706	LW	1	NULL	4	NULL	4059
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	A06	PIAS2	6490	LW	1	NULL	4	NULL	3564
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	B06	TH	71892	LW	1	NULL	4	NULL	3476
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	C06	RBMY1A1	14935	LW	1	NULL	4	NULL	3484
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	D06	MDFI	5143	LW	1	NULL	4	NULL	4146
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	TH	71892	1	E06	emptyAD	0	LW	1	NULL	4	NULL	3712
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	F06	SYCE1L	100080275	LW	1	NULL	4	NULL	4597
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	G06	MAGEA6	13612	LW	1	NULL	4	NULL	4492
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	H06	ABI2	7439	LW	1	NULL	4	NULL	3237
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	A07	MKRN3	13561	LW	1	NULL	4	NULL	2
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	B07	HOMEZ	54692	LW	1	NULL	4	NULL	3805
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	C07	WWP2	326	LW	1	NULL	4	NULL	4279
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	D07	BHLHB9	10496	LW	1	NULL	4	NULL	4486
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	E07	COG6	71099	LW	1	NULL	4	NULL	5135
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	F07	USP54	54957	LW	1	NULL	4	NULL	3466
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	G07	IKZF3	10016	LW	1	NULL	4	NULL	4201
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	H07	CDR2	7682	LW	1	NULL	4	NULL	4706
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	A08	GOLGA6L9	10460	LW	1	NULL	4	NULL	4
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	B08	KRT31	56141	LW	1	NULL	4	NULL	3494
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	C08	TRIM54	55664	LW	1	NULL	4	NULL	3619
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	D08	ABI1	12435	LW	1	NULL	4	NULL	3755
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	E08	MTUS2	9746	LW	1	NULL	4	NULL	4047
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	F08	VPS37B	4759	LW	1	NULL	4	NULL	4483
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	G08	MAGEA2	978	LW	1	NULL	4	NULL	4556
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	H08	PKNOX2	100066872	LW	1	NULL	4	NULL	4187
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	A09	NUTM1	55406	LW	1	NULL	4	NULL	8
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	B09	DISC1	72137	LW	1	NULL	4	NULL	3209
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	C09	PICK1	100000407	LW	1	NULL	4	NULL	3274
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	D09	KRT37	100014378	LW	1	NULL	4	NULL	4314
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	E09	GIGYF1	100069089	LW	1	NULL	4	NULL	5246
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	F09	KIAA0753	53044	LW	1	NULL	4	NULL	3187
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	G09	KRT27	100066360	LW	1	NULL	4	NULL	4175
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	H09	ABI3	4982	LW	1	NULL	4	NULL	5050
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	A10	HOXD3	4373	LW	1	NULL	4	NULL	4646
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	B10	KRT15	4105	LW	1	NULL	4	NULL	4106
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	C10	USHBP1	8352	LW	1	NULL	4	NULL	3480
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	D10	LZTS2	4569	LW	1	NULL	4	NULL	3030
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	E10	KRT16	100011278	LW	1	NULL	4	NULL	4095
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	F10	NECAB2	467	LW	1	NULL	4	NULL	4656
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	G10	KEAP1	244	LW	1	NULL	4	NULL	3277
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	SMARCD1	6722	1	H10	emptyAD	0	LW	1	NULL	4	NULL	113
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	PUF60	613	1	A11	FUBP1	100010379	LW	1	NULL	4	NULL	4471
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	PUF60	613	1	B11	SRSF11	11317	LW	1	NULL	4	NULL	4439
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	PUF60	613	1	C11	emptyAD	0	LW	1	NULL	4	NULL	3387
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	D11	RABEP1	11256	LW	1	NULL	4	NULL	4851
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	E11	GOLGA6L9	10460	LW	1	NULL	4	NULL	4282
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	F11	MTUS2	9746	LW	1	NULL	4	NULL	4505
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	G11	TRIM23	1227	LW	1	NULL	4	NULL	5054
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	H11	PICK1	100000407	LW	1	NULL	4	NULL	6061
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	A12	HSF2BP	100070143	LW	1	NULL	4	NULL	3688
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	CDC73	12343	1	B12	emptyAD	0	LW	1	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	PCCB	835	1	C12	ACTN3	55882	LW	1	NULL	4	NULL	102
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	PCCB	835	1	D12	emptyAD	0	LW	1	NULL	4	NULL	2800
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	WRAP53	5385	1	E12	VAC14	56684	LW	1	NULL	4	NULL	1415
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	K_DB_DB_n_for	E_AD_term_i5	WRAP53	5385	1	F12	emptyAD	0	LW	1	NULL	4	NULL	3651
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	A01	VPS52	12541	LW	2	NULL	4	NULL	1681
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	B01	HOOK2	573	LW	2	NULL	4	NULL	2642
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	C01	PAK5	1317	LW	2	NULL	4	NULL	3739
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	D01	LZTS1	100069938	LW	2	NULL	4	NULL	3183
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	E01	PRDM16	100068259	LW	2	NULL	4	NULL	3829
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	F01	EIF4ENIF1	1881	LW	2	NULL	4	NULL	3038
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	G01	TRAF2	9637	LW	2	NULL	4	NULL	2667
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	H01	EDC3	3057	LW	2	NULL	4	NULL	2848
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	A02	BEGAIN	7954	LW	2	NULL	4	NULL	2216
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	B02	DDX17	8028	LW	2	NULL	4	NULL	2917
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	C02	FXR1	100002625	LW	2	NULL	4	NULL	3690
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	D02	SIPA1L2	563	LW	2	NULL	4	NULL	3101
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	E02	BIRC7	7606	LW	2	NULL	4	NULL	2713
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	F02	TRIM54	55664	LW	2	NULL	4	NULL	2836
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	G02	MTUS2	9746	LW	2	NULL	4	NULL	3143
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	H02	SCYL1	6792	LW	2	NULL	4	NULL	3311
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	A03	REL	53942	LW	2	NULL	4	NULL	2006
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	B03	ZBTB10	56858	LW	2	NULL	4	NULL	2285
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	C03	CEP76	1190	LW	2	NULL	4	NULL	2810
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	D03	DISC1	72137	LW	2	NULL	4	NULL	3196
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	E03	PICK1	100000407	LW	2	NULL	4	NULL	3264
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	F03	GIGYF1	100069089	LW	2	NULL	4	NULL	3858
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	G03	ZBTB8A	784	LW	2	NULL	4	NULL	5132
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	H03	SHMT1	5398	LW	2	NULL	4	NULL	3100
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	A04	IKZF1	2940	LW	2	NULL	4	NULL	1128
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	B04	NAB2	12387	LW	2	NULL	4	NULL	2633
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	C04	PRPH	9926	LW	2	NULL	4	NULL	4624
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	D04	AES	53886	LW	2	NULL	4	NULL	3128
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	E04	ZBTB14	53025	LW	2	NULL	4	NULL	3241
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	F04	MAGED1	9625	LW	2	NULL	4	NULL	2592
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	G04	ZRANB1	100016009	LW	2	NULL	4	NULL	3828
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	DDX6	12339	1	H04	emptyAD	0	LW	2	NULL	4	NULL	3745
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	EFEMP1	7147	1	A05	TRAF2	9637	LW	2	NULL	4	NULL	1
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	EFEMP1	7147	1	B05	LCE2C	100064145	LW	2	NULL	4	NULL	3135
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	EFEMP1	7147	1	C05	MEOX2	824	LW	2	NULL	4	NULL	3792
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	EFEMP1	7147	1	D05	UBQLN2	71001	LW	2	NULL	4	NULL	3893
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	EFEMP1	7147	1	E05	emptyAD	0	LW	2	NULL	4	NULL	4032
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	CEP85L	100015403	1	F05	TEX11	2104	LW	2	NULL	4	NULL	2889
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	CEP85L	100015403	1	G05	emptyAD	0	LW	2	NULL	4	NULL	4999
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	H05	HNRNPK	4706	LW	2	NULL	4	NULL	2230
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	A06	PIAS2	6490	LW	2	NULL	4	NULL	1116
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	B06	TH	71892	LW	2	NULL	4	NULL	2626
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	C06	RBMY1A1	14935	LW	2	NULL	4	NULL	2683
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	D06	MDFI	5143	LW	2	NULL	4	NULL	2703
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	TH	71892	1	E06	emptyAD	0	LW	2	NULL	4	NULL	3513
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	F06	SYCE1L	100080275	LW	2	NULL	4	NULL	568
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	G06	MAGEA6	13612	LW	2	NULL	4	NULL	3773
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	H06	ABI2	7439	LW	2	NULL	4	NULL	3389
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	A07	MKRN3	13561	LW	2	NULL	4	NULL	0
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	B07	HOMEZ	54692	LW	2	NULL	4	NULL	3151
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	C07	WWP2	326	LW	2	NULL	4	NULL	3051
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	D07	BHLHB9	10496	LW	2	NULL	4	NULL	3436
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	E07	COG6	71099	LW	2	NULL	4	NULL	2776
HsVcPPIP02rdo	NULL	9N4QRD_sample_06	N_DB_DB_n_for	O_AD_term_i5	SMARCD1	6722	1	F07	USP54	54957	LW	2	NULL	4	NULL	3381
