experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	A11	UBOX5	4010	LW	1	4	NULL	270
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MSH2	7918	1	HsVcPPIUCECad2_2	B11	MLH1	2713	LW	1	4	NULL	259
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MSH2	7918	2	HsVcPPIUCECad2_2	C11	MLH1	2713	LW	1	4	NULL	0
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MSH2	7918	3	HsVcPPIUCECad2_2	D11	MLH1	2713	LW	1	4	NULL	0
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	A02	POU4F2	100080752	LW	2	4	NULL	4380
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	B02	HOXA1	10057	LW	2	4	NULL	7268
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	C02	BANP	6534	LW	2	4	NULL	3134
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	D02	ZNF587	54426	LW	2	4	NULL	6813
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	E02	ENKD1	4798	LW	2	4	NULL	4634
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	M_AD_AD_n_for	N_AD_term_i5	CHRDL2	100014503	1	HsVcPPIUCECad2_1	F02	ZNF417	8400	LW	2	4	NULL	9619
